y,tariff,age,area,channel,m01.out.peak.count,m01.out.peak.duration,m01.out.peak.value,m01.out.offpeak.count,m01.out.offpeak.duration,m01.out.offpeak.value,m01.in.count,m01.in.duration,m01.sms.count,m01.custom.service.count,m02.out.peak.count,m02.out.peak.duration,m02.out.peak.value,m02.out.offpeak.count,m02.out.offpeak.duration,m02.out.offpeak.value,m02.in.count,m02.in.duration,m02.sms.count,m02.custom.service.count,m03.out.peak.count,m03.out.peak.duration,m03.out.peak.value,m03.out.offpeak.count,m03.out.offpeak.duration,m03.out.offpeak.value,m03.in.count,m03.in.duration,m03.sms.count,m03.custom.service.count,m04.out.peak.count,m04.out.peak.duration,m04.out.peak.value,m04.out.offpeak.count,m04.out.offpeak.duration,m04.out.offpeak.value,m04.in.count,m04.in.duration,m04.sms.count,m04.custom.service.count,m05.out.peak.count,m05.out.peak.duration,m05.out.peak.value,m05.out.offpeak.count,m05.out.offpeak.duration,m05.out.offpeak.value,m05.in.count,m05.in.duration,m05.sms.count,m05.custom.service.count,m06.out.peak.count,m06.out.peak.duration,m06.out.peak.value,m06.out.offpeak.count,m06.out.offpeak.duration,m06.out.offpeak.value,m06.in.count,m06.in.duration,m06.sms.count,m06.custom.service.count,m07.out.peak.count,m07.out.peak.duration,m07.out.peak.value,m07.out.offpeak.count,m07.out.offpeak.duration,m07.out.offpeak.value,m07.in.count,m07.in.duration,m07.sms.count,m07.custom.service.count,m08.out.peak.count,m08.out.peak.duration,m08.out.peak.value,m08.out.offpeak.count,m08.out.offpeak.duration,m08.out.offpeak.value,m08.in.count,m08.in.duration,m08.sms.count,m08.custom.service.count,payment_bank account,payment_credit card,payment_post account,gender_B,gender_F,gender_M,added.service.1_N,added.service.1_Y,added.service.2_N,added.service.2_Y
76,8,22.49,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,14,637,4.7091,0,0,0.0,6,409,0,0,64,6833,41.6207,0,0,0.0,26,2408,0,0,25,2321,14.4737,0,0,0.0,23,1034,0,0,66,7306,44.2469,0,0,0.0,36,2634,0,0,9,857,5.3205,0,0,0.0,20,1743,0,0,False,True,False,True,False,False,True,False,True,False
80,7,43.44,2,5,89,4958,30.3248,5,232,1.1057,55,3114,0,0,95,4752,27.915,1,23,0.1617,74,5071,0,0,119,5266,30.0836,0,0,0.0,59,4047,0,0,106,5483,29.5811,0,0,0.0,58,5135,0,0,90,3738,22.0011,0,0,0.0,58,4089,0,0,129,5711,32.7356,0,0,0.0,63,4409,0,0,117,5615,30.9606,0,0,0.0,97,6821,0,0,23,1443,7.2795,0,0,0.0,1,28,0,0,False,False,True,True,False,False,True,False,True,False
226,7,46.81,2,7,47,3852,29.0306,3,104,0.5738,21,1190,0,3,80,8574,50.2704,3,190,0.7928,31,1326,0,0,323,32069,189.7117,10,431,2.1288,151,18018,0,2,191,19255,113.73,4,215,0.9591,157,24841,0,0,93,10602,61.3489,1,16,0.1441,120,14348,0,0,148,14450,85.7974,0,0,0.0,179,18695,0,1,188,21147,105.4997,3,112,0.5944,247,30800,0,0,30,1986,9.8483,0,0,0.0,53,3919,0,0,False,True,False,True,False,False,False,True,True,False
67,8,27.4,3,5,37,1446,11.2288,0,0,0.0,101,4285,2,0,60,2414,14.028,0,0,0.0,105,4202,0,0,60,2632,15.4829,0,0,0.0,84,4020,0,0,70,4032,24.8581,0,0,0.0,116,5349,4,0,109,5748,34.9822,0,0,0.0,154,7046,0,0,187,10276,56.8697,0,0,0.0,154,7054,11,0,122,7804,37.6058,0,0,0.0,235,9910,0,0,69,4909,25.8104,0,0,0.0,91,5511,2,0,False,True,False,False,False,True,False,True,True,False
7,8,35.31,1,5,1,39,0.6389,7,379,1.3593,15,391,4,3,2,61,1.0438,4,194,0.7385,3,62,0,0,10,275,3.2423,3,73,0.4323,7,250,3,5,8,435,3.0543,0,0,0.0,3,57,1,0,5,237,1.7312,0,0,0.0,6,112,0,3,5,154,1.3051,0,0,0.0,3,186,3,2,11,825,5.0618,0,0,0.0,3,376,5,1,12,618,2.7222,0,0,0.0,4,210,3,0,True,False,False,False,False,True,False,True,True,False
91,7,21.54,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,True,False,False,True,False,True,False
34,3,33.47,2,5,11,394,3.0533,22,2378,8.3144,21,2685,0,0,8,234,1.9646,9,275,1.6294,14,1668,0,0,17,719,5.2549,16,714,3.4675,15,2198,0,0,16,1283,7.8951,21,1070,4.8883,15,822,0,0,20,1043,7.141,16,702,3.437,16,1163,0,0,24,1058,7.6255,14,393,2.4459,15,3781,0,0,22,1304,8.6155,23,1333,5.7637,30,4711,0,0,15,3856,20.3092,9,1403,4.4947,10,2439,0,0,False,False,True,False,True,False,True,False,True,False
207,6,28.75,2,7,197,24451,103.3384,0,0,0.0,43,3792,1,0,177,17574,78.0046,0,0,0.0,47,7235,0,0,283,28364,125.625,0,0,0.0,90,16026,0,0,270,29962,129.7076,0,0,0.0,84,11493,10,2,245,23767,106.0746,0,0,0.0,67,10042,0,0,235,25827,111.9395,0,0,0.0,117,16922,1,0,247,28120,121.0751,0,0,0.0,86,11988,0,0,77,8876,38.0117,0,0,0.0,21,1737,0,0,False,True,False,False,False,True,True,False,True,False
1,8,17.27,2,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,True,False,True,False
176,7,47.83,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,93,9565,42.1114,0,0,0.0,7,701,8,2,202,22559,97.2184,0,0,0.0,25,1950,107,22,292,27361,123.0386,0,0,0.0,28,2895,75,12,156,21486,89.1296,0,0,0.0,12,1043,101,17,False,True,False,True,False,False,True,False,True,False
362,7,27.11,3,5,389,37064,247.481,0,0,0.0,180,14499,0,4,285,33166,204.8015,0,0,0.0,139,13242,0,3,217,30516,204.3398,0,0,0.0,123,10604,0,0,444,42993,245.8144,0,0,0.0,193,15060,0,0,364,39100,202.4542,0,0,0.0,129,7820,0,1,269,29462,118.4313,0,0,0.0,103,5561,0,1,208,19435,88.1721,0,0,0.0,61,3072,0,0,399,27971,117.0229,0,0,0.0,109,8448,0,2,False,True,False,True,False,False,False,True,True,False
367,7,43.93,1,5,112,15177,89.3264,0,0,0.0,120,5627,0,1,54,5329,32.8818,0,0,0.0,99,4879,0,0,0,0,0.0,0,0,0.0,42,574,0,0,0,0,0.0,0,0,0.0,43,722,0,0,6,209,1.6904,0,0,0.0,40,1928,0,0,4,373,2.3241,0,0,0.0,29,1223,0,0,0,0,0.0,0,0,0.0,199,6519,0,0,208,16262,104.6977,0,0,0.0,113,8737,0,0,True,False,False,True,False,False,True,False,True,False
632,7,36.91,3,5,310,31268,138.2793,0,0,0.0,150,15255,0,1,542,54107,239.6468,0,0,0.0,231,29418,0,0,711,64868,293.5748,0,0,0.0,302,28233,2,3,532,47505,216.3892,0,0,0.0,270,22954,5,1,490,43673,198.9273,0,0,0.0,236,21784,0,0,410,35093,161.6009,0,0,0.0,218,17150,0,2,426,37872,155.9349,0,0,0.0,268,23688,0,2,105,9005,37.0506,0,0,0.0,31,3375,6,2,False,False,True,False,False,True,False,True,True,False
108,7,50.09,1,5,240,21431,97.412,0,0,0.0,176,15954,3,1,92,8095,67.2303,0,0,0.0,187,17110,0,0,181,23662,98.7977,0,0,0.0,339,27589,6,0,152,21025,86.9295,0,0,0.0,234,20311,11,3,96,8187,37.5557,0,0,0.0,231,17447,4,0,85,6742,28.135,0,0,0.0,103,9686,4,2,141,14649,57.2797,0,0,0.0,140,10580,6,17,30,5899,28.1459,0,0,0.0,40,4127,1,1,False,True,False,True,False,False,False,True,True,False
84,7,35.14,4,5,129,3936,28.9433,0,0,0.0,144,6583,0,1,126,2841,22.5563,0,0,0.0,123,8235,0,0,933,76102,354.9515,0,0,0.0,263,20158,0,0,394,30241,143.4573,0,0,0.0,321,22029,0,0,124,7354,37.6879,0,0,0.0,230,16938,0,0,65,2317,14.5868,0,0,0.0,203,15597,0,0,72,2341,15.3868,0,0,0.0,275,22847,0,3,37,3073,14.2666,0,0,0.0,89,7531,0,0,False,False,True,False,False,True,True,False,True,False
242,8,42.59,3,5,0,0,0.0,0,0,0.0,18,196,0,0,0,0,0.0,0,0,0.0,27,285,0,0,0,0,0.0,0,0,0.0,4,26,0,0,0,0,0.0,0,0,0.0,21,240,0,0,11,502,4.5722,3,128,0.6352,24,614,0,0,0,0,0.0,0,0,0.0,22,207,0,0,62,4344,34.8815,55,3834,15.3207,83,4908,3,3,149,11448,93.5334,111,6255,27.1119,180,11581,5,0,True,False,False,False,False,True,False,True,True,False
46,3,46.09,1,5,38,2413,15.6657,1,31,0.1823,91,7333,0,0,15,586,4.4007,4,102,0.6724,89,6538,0,0,30,2255,14.0704,3,163,0.7241,114,9584,0,0,28,1403,9.7187,1,16,0.1441,64,6948,0,0,36,2995,18.2898,1,22,0.1591,63,8134,0,0,59,3456,22.9074,0,0,0.0,63,5593,0,1,30,1349,9.5591,7,130,1.0536,60,5624,0,0,18,924,6.3545,5,204,1.035,28,1570,0,0,True,False,False,True,False,False,True,False,True,False
0,8,17.96,4,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,False,True,True,False
87,3,35.63,2,7,49,5493,31.7848,9,652,2.5859,63,6863,0,0,71,5126,32.0766,14,558,2.7749,105,9727,0,0,83,6455,39.4604,8,452,1.8711,110,11495,0,0,42,3114,19.4901,13,1137,4.2324,85,14017,0,0,61,5031,30.7757,24,1550,6.418,122,11825,0,0,55,5231,31.13,10,507,2.3215,71,9414,0,0,80,6854,41.6084,19,1251,5.1418,130,15784,0,0,23,1615,10.232,4,234,1.0076,28,2523,0,1,True,False,False,True,False,False,True,False,True,False
94,3,47.01,1,5,157,15622,92.0905,114,17026,49.7276,263,28515,0,0,182,14568,89.674,78,6262,23.9693,271,20734,0,0,179,20073,115.4462,48,6562,20.6598,287,31118,0,0,99,9125,54.6179,63,4890,18.8316,137,17200,0,0,100,10287,60.3779,90,10014,34.7415,224,24220,0,0,118,13155,76.1841,55,3837,15.4322,185,25855,0,0,143,13664,79.5096,40,3021,12.7126,206,32030,0,0,103,19014,98.2203,69,6939,27.3314,144,15182,0,1,False,False,True,True,False,False,True,False,True,False
7,8,29.18,2,5,0,0,0.0,0,0,0.0,0,0,0,0,2,231,1.3304,18,755,3.7779,28,2139,0,0,0,0,0.0,13,1405,4.9131,15,2296,0,0,0,0,0.0,4,176,0.8604,1,279,0,0,5,143,1.2121,0,0,0.0,13,1398,0,0,4,236,1.5612,5,676,2.2337,8,817,0,0,0,0,0.0,0,0,0.0,0,0,0,0,4,48,0.5562,0,0,0.0,11,1332,0,0,False,False,True,False,False,True,True,False,True,False
91,8,22.49,3,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,38,2819,18.3683,0,0,0.0,124,6203,1,0,65,2685,20.2632,0,0,0.0,126,9893,0,0,41,1822,13.4661,0,0,0.0,105,7479,0,0,53,1893,15.1745,0,0,0.0,111,7127,0,0,41,2707,18.1049,0,0,0.0,87,5379,2,0,True,False,False,True,False,False,True,False,True,False
140,7,22.32,3,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,65,8730,36.3803,0,0,0.0,18,450,0,0,155,20996,87.1557,0,0,0.0,45,3679,0,0,181,21214,90.5819,0,0,0.0,102,7438,0,0,86,8344,37.1327,0,0,0.0,86,6369,0,0,111,10680,47.7604,0,0,0.0,123,11554,0,0,False,True,False,True,False,False,True,False,True,False
0,7,16.85,2,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,False,True,True,False
0,8,33.5,4,3,58,4784,29.1623,15,553,2.9552,85,8544,0,0,75,5586,34.9249,14,822,3.4313,85,6563,0,0,65,5499,34.5928,4,204,0.9317,66,3810,0,1,75,6071,38.8515,0,0,0.0,80,6972,0,0,77,6508,41.2954,0,0,0.0,78,6382,0,0,104,6720,45.1719,0,0,0.0,69,5523,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,True,False,True,False
304,7,19.5,4,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,224,25618,109.7719,0,0,0.0,242,15037,15,6,197,17147,78.2758,0,0,0.0,136,9322,2,1,False,True,False,True,False,False,False,True,True,False
45,8,35.47,3,7,37,1167,9.5529,3,84,0.5237,21,1317,0,0,25,1085,8.1425,0,0,0.0,15,647,0,0,21,991,7.2449,0,0,0.0,14,1421,0,0,51,2431,17.7243,0,0,0.0,37,3440,0,0,49,2689,18.8383,0,0,0.0,35,4998,0,0,54,2718,19.5024,0,0,0.0,34,3260,0,0,72,3548,25.5125,0,0,0.0,32,2999,0,0,23,1636,10.7562,0,0,0.0,39,4626,0,1,True,False,False,True,False,False,True,False,True,False
35,7,44.19,1,7,47,4597,27.2204,47,4514,16.9604,91,9829,0,0,52,3962,24.4956,55,4728,17.3524,103,5918,0,0,117,8412,40.6984,3,366,1.2395,99,7324,0,1,102,7554,35.9996,0,0,0.0,102,5378,0,0,61,4373,21.1629,0,0,0.0,107,5046,0,0,54,2338,13.5219,0,0,0.0,123,3454,0,5,56,2399,13.9371,0,0,0.0,105,3480,0,2,29,1956,9.6438,0,0,0.0,73,3300,0,0,True,False,False,True,False,False,True,False,True,False
766,7,44.09,4,5,327,20862,122.6812,55,3016,13.3452,195,18435,0,0,482,31057,181.6761,56,3831,15.0625,364,42365,0,2,717,50289,251.6777,27,2165,8.2891,427,41723,0,4,644,49840,235.4765,0,0,0.0,379,47790,0,6,693,52894,251.232,0,0,0.0,398,48602,0,3,710,52286,250.9237,0,0,0.0,350,39553,0,0,719,48014,237.4287,0,0,0.0,335,33573,2,2,482,36813,187.2523,0,0,0.0,179,17855,0,0,True,False,False,False,False,True,False,True,True,False
0,8,39.34,3,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,True,False,True,False
69,7,35.63,2,5,36,915,7.5651,13,438,2.338,147,9069,0,0,74,4033,24.729,12,388,2.2259,158,11237,0,0,96,4100,25.7237,17,269,2.4397,157,13017,0,0,32,1309,7.7541,0,0,0.0,159,10797,0,0,45,2067,11.5686,0,0,0.0,272,19516,0,0,50,2117,12.3604,0,0,0.0,245,14860,0,0,83,4261,23.0526,0,0,0.0,144,6728,0,0,72,3498,19.2225,0,0,0.0,127,12614,0,0,True,False,False,True,False,False,True,False,True,False
31,8,18.49,1,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,True,False,True,False,True,False
246,8,41.37,2,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,260,26443,162.1277,0,0,0.0,96,8080,0,0,160,16677,101.8649,0,0,0.0,88,4399,0,0,201,16160,103.5532,0,0,0.0,147,10030,0,0,94,5623,38.5179,0,0,0.0,82,5358,12,0,False,False,True,False,False,True,True,False,True,False
0,8,15.34,3,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,True,False,True,False
0,8,14.98,1,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,True,False,False,True,True,False
330,6,29.11,2,5,178,23320,97.6336,0,0,0.0,246,26374,13,0,194,25005,104.9084,0,0,0.0,221,27340,132,1,288,38949,161.9056,0,0,0.0,265,34392,67,11,292,36263,153.3949,0,0,0.0,255,35753,80,0,229,27848,118.1865,0,0,0.0,268,29650,40,1,386,54249,219.301,0,0,0.0,266,34869,56,7,360,46984,173.5528,0,0,0.0,224,28275,121,3,110,17570,60.5757,0,0,0.0,98,13199,109,10,False,True,False,True,False,False,True,False,False,True
62,8,43.73,1,5,38,2415,15.6745,3,181,0.77,9,560,0,0,39,3536,21.23,2,371,1.1491,16,883,0,0,76,5798,36.0611,2,160,0.6136,26,1964,0,0,39,2889,18.0843,3,384,1.2855,47,1194,0,0,57,4747,28.9841,7,464,1.9021,51,1483,0,0,48,3117,20.1237,7,498,1.9884,12,650,0,0,41,2298,15.4162,1,109,0.3801,51,1233,0,0,20,1568,9.6949,5,321,1.3319,7,142,0,0,True,False,False,True,False,False,True,False,True,False
5,3,45.63,3,5,0,0,0.0,4,107,0.6853,6,301,0,0,2,23,0.3181,0,0,0.0,5,371,0,0,7,217,1.7782,1,43,0.2128,7,251,0,0,5,139,1.193,3,56,0.4524,5,280,0,0,2,50,0.4498,2,48,0.3285,15,1502,0,1,18,669,5.1134,4,244,1.0329,19,2224,0,0,10,440,3.1741,1,37,0.1973,12,1175,0,0,7,552,2.0999,3,254,1.6387,16,1315,0,3,False,False,True,False,False,True,True,False,True,False
96,7,22.16,2,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,12,831,4.064,0,0,0.0,16,601,0,0,12,1039,4.7695,0,0,0.0,6,251,0,0,0,0,0.0,0,0,0.0,2,16,0,0,55,4445,20.7874,0,0,0.0,46,1318,0,0,27,2511,11.3218,0,0,0.0,50,4167,0,0,False,True,False,True,False,False,True,False,True,False
13,8,28.68,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,True,False,True,False
130,7,28.45,1,5,94,8027,36.9881,0,0,0.0,112,5143,59,0,128,10392,48.4349,0,0,0.0,139,6657,9,0,190,13637,65.9676,0,0,0.0,193,9556,19,0,123,9116,43.683,0,0,0.0,140,6666,9,0,101,5634,29.5785,0,0,0.0,158,5107,5,0,103,11488,49.5778,0,0,0.0,166,7608,5,0,170,13923,64.8752,0,0,0.0,245,15927,0,0,87,8307,37.219,0,0,0.0,113,7002,0,0,False,True,False,False,False,True,True,False,True,False
110,3,52.42,1,5,23,3655,17.7749,36,7932,17.1846,129,23848,0,0,28,3668,16.1351,26,8310,17.9763,187,27756,0,0,43,4116,19.5799,53,6177,15.8671,180,28001,0,2,32,6009,22.8909,62,11224,23.9404,124,20554,0,0,50,4807,21.0544,42,7640,16.2007,189,19985,0,0,25,3137,12.3965,43,6279,13.3804,118,16180,0,0,17,1910,8.1332,52,6469,13.8395,145,22526,0,2,15,1999,8.5923,27,7170,14.9545,79,10941,0,0,True,False,False,False,False,True,False,True,True,False
0,8,16.78,2,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,False,True,True,False,False,False,True,True,False
72,8,42.95,3,5,81,3535,25.5672,18,1281,5.1155,74,7192,0,1,80,3274,24.1908,12,514,2.5451,56,4893,0,0,112,4894,35.2766,5,108,0.7907,62,4440,0,1,73,3249,23.3459,4,146,0.7845,61,4635,0,2,65,2932,21.7372,0,0,0.0,62,4692,0,1,89,4376,31.6123,0,0,0.0,70,5027,0,0,121,4092,33.4597,0,0,0.0,74,5158,0,0,36,1972,13.8209,0,0,0.0,30,2422,0,0,False,False,True,False,False,True,True,False,True,False
194,7,44.09,2,5,108,15266,64.4502,0,0,0.0,129,20834,0,0,110,10591,47.3503,0,0,0.0,185,35877,0,0,119,11804,52.4028,0,0,0.0,212,29351,0,0,99,11076,47.8632,0,0,0.0,176,22463,0,0,103,7779,36.9721,0,0,0.0,194,25533,0,0,122,10904,49.6568,0,0,0.0,169,21391,0,0,148,13069,59.7019,0,0,0.0,164,20005,0,0,153,13410,61.2709,0,0,0.0,218,30427,0,0,True,False,False,True,False,False,True,False,True,False
403,8,19.5,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,323,34779,211.3398,0,0,0.0,172,16507,11,1,380,31062,198.383,0,0,0.0,193,16894,5,0,False,False,True,False,True,False,True,False,False,True
409,7,42.55,3,5,338,113676,421.2186,0,0,0.0,212,57205,1,1,389,99739,373.9923,0,0,0.0,216,47330,1,1,368,115471,430.4224,0,0,0.0,320,85083,0,0,366,100767,371.3702,0,0,0.0,227,55529,0,0,365,79865,308.9998,0,0,0.0,226,51079,0,0,320,80211,305.6335,0,0,0.0,142,28942,6,0,509,96371,380.0761,0,0,0.0,269,59342,0,7,200,57941,217.5544,0,0,0.0,165,24623,0,0,True,False,False,False,False,True,False,True,True,False
36,7,16.98,3,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,True,False,False,False,True,True,False
182,7,23.93,1,5,0,0,0.0,0,0,0.0,0,0,0,0,9,685,3.2568,0,0,0.0,4,256,0,0,150,8085,42.9728,0,0,0.0,54,2427,0,1,77,3707,20.447,0,0,0.0,54,2424,0,0,73,3408,19.1223,0,0,0.0,77,2488,0,0,170,9230,48.8238,0,0,0.0,78,2993,0,0,247,16518,81.5413,0,0,0.0,80,2534,47,5,277,22788,132.6008,0,0,0.0,69,2441,0,1,False,True,False,False,False,True,True,False,True,False
140,7,35.18,2,7,188,23905,163.4844,53,7550,48.1446,73,3573,0,0,198,25997,154.2796,36,5358,25.782,86,4733,0,0,275,35783,204.5846,31,5956,22.1204,123,7666,0,2,61,6238,37.3434,19,4248,16.6222,45,1368,0,0,249,44700,248.5444,40,12390,60.3387,107,10093,0,0,205,30709,128.6334,17,5427,22.9658,150,6250,0,0,258,31615,117.481,0,0,0.0,157,13052,0,0,140,18759,67.8201,0,0,0.0,82,7220,0,0,True,False,False,True,False,False,False,True,True,False
35,7,21.14,3,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,23,1866,8.7173,0,0,0.0,11,562,0,0,77,12371,49.993,0,0,0.0,31,3205,0,0,45,7734,30.9296,0,0,0.0,31,2518,0,0,28,2490,11.3553,0,0,0.0,23,1746,0,0,False,True,False,False,True,False,True,False,True,False
85,8,23.27,3,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,12,448,3.5346,0,0,0.0,63,3550,9,1,54,2328,17.5053,0,0,0.0,102,7142,57,1,50,3339,22.2701,0,0,0.0,110,10161,8,0,44,2324,16.3469,0,0,0.0,85,9078,2,0,79,4603,31.539,0,0,0.0,135,17367,4,0,28,2063,13.4614,0,0,0.0,51,7477,20,0,False,True,False,False,False,True,True,False,True,False
31,8,17.47,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,True,False,False,True,False,False,False,True,True,False
1,8,40.85,1,2,163,17497,101.9625,39,2362,10.0311,120,15984,3,1,182,18227,107.4726,49,4157,15.6233,118,23152,1,1,180,12363,78.222,37,2419,9.9692,112,20168,0,0,129,10075,60.332,46,4770,16.8406,91,10959,1,0,234,27910,158.1541,61,8733,29.374,139,13970,0,3,239,30003,170.6554,74,25244,71.7839,145,12985,0,1,305,35657,203.6276,54,16925,49.2891,191,20914,1,1,64,4483,28.3173,8,498,2.0917,40,4245,1,0,False,False,True,True,False,False,True,False,True,False
